White shark
empty
empty
2 m shark
"Tiger shark, 3m"
empty
Tiger shark
"Lemon shark, 3'"
"Bull shark, 6'"
empty
Grey reef shark
empty
empty
Invalid incident
"Tawny nurse shark, 2m"
empty
Shark involvement not confirmed
empty
Tiger shark
empty
Questionable
3 m shark
"White shark, 3.5 m"
Tiger shark
"White shark, 2.5 m"
6' shark
Juvenile bull shark
empty
empty
empty
Tiger shark
Shark involvement not confirmed
2 m shark
Bull shark
White shark
"Tiger shark, 12'"
Wobbegong shark
3.5 m shark
1.8 m shark
Blacktip shark
"Juvenile white shark,  2.7 to 3.2 m"
empty
"Bull shark, 2 m"
Possibly a wobbegong
"Injury believed caused by an eel, not a shark"
Galapagos shark?
2m shark
Bull shark
"Bull shark, 3 m "
Grey reef shark. 2 m
"White shark, 3.5 m"
small shark
Wobbegong shark?
Tiger shark
empty
Juvenile nurse shark
Nurse shark. 5'
"Tiger shark, female"
"Tiger shark, female"
Some drowned but other may have been killed by blue sharks
"White shark, 4.6 m"
empty
empty
2 m shark
Tiger shark
Cookiecutter shark
"Wobbegong shark, 1 m"
empty
empty
empty
empty
"White shark, 4.5 m"
2 m shark
"Spinner shark, 4 to 5 feet"
"Tiger shark, 8 to 10 feet"
8' shark
Death may have been due to drowning
5' shark
"White shark, 3.5 m"
Questionable
4' to 5' shark
empty
"Porbeagle, 1.5 m"
empty
empty
empty
"White shark, 3.5m"
5' to 6' shark
empty
"White shark, 3 to 3.5m "
empty
empty
empty
Nurse shark
empty
empty
"White shark, 3 m"
empty
Shark involvement questionable
empty
"White shark, 5' to 7'"
5' shark
Possibly a juvenile blacktip shark
"Oceanic whitetip shark, 1.8 to 2 m"
4' shark
"White shark, 10'"
empty
A small shark
empty
empty
empty
empty
Sandtiger shark  2'
Blue shark 6'
"""A small shark"""
Shark involvement not confirmed
"White shark, 11' to 13'"
"White shark, 8' to 10'"
"White shark, 9'"
empty
White shark
"Bull shark, 4' to 5'"
"Tiger shark, 100 kg"
"White shark, 2.5 m"
Shark involvement prior to death not confirmed
No shark invovlement 
empty
empty
"Bull shark, 4' to 5'"
"Bull shark, 2m"
empty
empty
empty
"White shark, 4 m"
Seven-gill shark
empty
"3m shark, probably a smooth hound"
8' shark
Tiger shark
3' shark
Tiger shark
empty
empty
9' shark
empty
Shark involvement highly doubtful
empty
empty
empty
empty
empty
No shark invovlement - it ws a publicity stunt
empty
Shark involvement not confirmed
empty
White shark
"Tiger shark, 12'"
empty
empty
Shark involvement prior to death not confirmed
empty
empty
empty
empty
empty
empty
"Bull shark, 5' to 7'"
empty
empty
White shark
10' shark
Lemon shark
"Bull shark, 1.5"
empty
empty
empty
empty
Lemon shark pup
Tiger shark
"White shark, female, 14'"
Caribbean reef shark
empty
empty
"Bull shark, 4 m"
empty
empty
"Bull shark, 1 m"
Bull shark
empty
Shark involvement not confirmed
empty
a small shark
"White shark, 4 m"
empty
empty
Shark involvement not confirmed
"Wobbegong shark, 2m"
White shark
"Broadnose sevengill shark, 1.5 m"
Tiger shark
empty
empty
empty
 6' to 8' shark
empty
empty
White shark
empty
empty
empty
empty
"White shark, 3.5 m"
empty
empty
empty
empty
empty
2 m shark
empty
3' to 4' shark
"Tiger shark, 10'"
empty
empty
empty
empty
"White shark, 8' to 10'"
Invalid
"Bull shark, 6'"
empty
"Bull shark, 3.5 m"
empty
empty
"Tiger shark, 10' "
Blacktip shark
Blue shark
empty
White shark
"Nurse shark, 4'"
empty
empty
empty
"Bull shark, 6'"
"reef shark, 1m"
"Tiger shark, 10' "
empty
empty
"White shark, 10' to 12'"
empty
"Lemon shark, 9'"
Angel shark
White shark
dogfish shark
White shark
empty
Tawny nurse shark
3' to 4' shark
empty
"Caribbean reef shark, 4.5'"
White shark
3' to 5' shark
empty
3' to 4' shark
5' shark
3' to 4' shark
3' shark
Said to involve an 8' shark but more likely damage caused by debris
empty
3+ m shark
Mako shark
Bronze whaler sharks x 3
3 m shark
White shark
empty
5' shark
empty
"Bull shark, 4' to 5'"
empty
"Blacktip shark, 4'"
"Nurse shark, 2'"
empty
"Mako shark, 1.5 m [5'] "
"Bull shark, 6'"
empty
White shark
Wobbegong shark
"Grey reef shark, 2 m"
"Grey reef shark, 2 m"
"Bull shark, 7'"
"Tiger shark, 2.5 m"
Shark involvement not confirmed
5' to 6' shark
empty
empty
empty
Shark involvement not confirmed
empty
"Nurse shark, 2.5-ft"
Shark involvement not confirmed
empty
empty
empty
Bronze whaler
Sandtiger shark
empty
empty
empty
No shark involvement
No shark involvement
empty
empty
Sandtiger shark
empty
"Reef shark, 5'"
empty
Bull sharks x 2
Mako shark
"Tiger shark, 14'"
Wobbegong shark
Blacktip shark
3 m shark
"White shark, 3 m"
"Silky shark, 6.5'"
9' shark
"Bronze whaler shark, 6'"
"Tiger shark, 1.5 m "
empty
"White shark, 3.5 m"
Bull shark
empty
Galapagos shark
empty
empty
"Spinner shark, 7'"
"Bull shark, 2.8 to 3.1 m"
Shark involvement not confirmed
empty
3' to 5' shark
empty
empty
empty
"White shark, 3 to 3.5m "
5' shark
"Spinner shark, 5'"
empty
No shark involvement
"Tiger shark, 7'"
